snapshot_date,ing_id,consumed_packages,cumulative_consumption_flow
2023-12-17,ing049,4,53
2023-12-18,ing049,3,56
2023-12-19,ing049,10,66
2023-12-20,ing049,7,73
2023-12-21,ing049,3,76
2023-12-22,ing049,5,81
2023-12-23,ing049,3,84
2023-12-24,ing049,5,89
2023-12-25,ing049,11,100
2023-12-26,ing049,1,101
2023-12-27,ing049,7,108
2023-12-29,ing049,8,116
2023-12-30,ing049,2,118
2023-12-31,ing049,5,123
2024-01-01,ing049,8,8
2024-01-02,ing049,3,11
2024-01-03,ing049,8,19
2024-01-04,ing049,5,24
2024-01-05,ing049,1,25
2024-01-06,ing049,1,26
2024-01-07,ing049,5,31
2024-01-08,ing049,5,36
2024-01-09,ing049,6,42
2024-01-10,ing049,10,52
2024-01-11,ing049,4,56
2024-01-12,ing049,4,60
2024-01-13,ing049,1,61
2024-01-14,ing049,5,66
2024-01-15,ing049,1,67
2024-01-16,ing049,5,72
2024-01-17,ing049,3,75
2024-01-18,ing049,4,79
2024-01-20,ing049,4,83
2024-01-21,ing049,4,87
2024-01-22,ing049,1,88
2024-01-23,ing049,4,92
2024-01-24,ing049,14,106
2024-01-25,ing049,2,108
2024-01-27,ing049,3,111
2024-01-28,ing049,2,113
2024-01-29,ing049,3,116
2024-01-30,ing049,6,122
2024-01-31,ing049,5,127
2024-02-01,ing049,4,4
2024-02-02,ing049,5,9
2024-02-03,ing049,11,20
2024-02-04,ing049,4,24
2024-02-06,ing049,7,31
2024-02-07,ing049,4,35
2024-02-08,ing049,4,39
2024-02-09,ing049,4,43
2024-02-10,ing049,2,45
2024-02-11,ing049,2,47
2024-02-12,ing049,4,51
2024-02-13,ing049,4,55
2024-02-14,ing049,6,61
2024-02-15,ing049,10,71
2024-02-16,ing049,4,75
2024-02-17,ing049,2,77
2024-02-18,ing049,8,85
2024-02-19,ing049,7,92
2024-02-20,ing049,2,94
2024-02-21,ing049,8,102
2024-02-22,ing049,8,110
2024-02-24,ing049,6,116
2024-02-25,ing049,3,119
2024-02-26,ing049,7,126
2024-02-27,ing049,2,128
2024-02-28,ing049,2,130
2024-02-29,ing049,12,142
2024-03-01,ing049,2,2
2024-03-02,ing049,5,7
2024-03-03,ing049,8,15
2024-03-04,ing049,2,17
2024-03-05,ing049,8,25
2024-03-06,ing049,12,37
2024-03-07,ing049,7,44
2024-03-08,ing049,5,49
2024-03-09,ing049,14,63
2024-03-11,ing049,7,70
2024-03-12,ing049,2,72
2024-03-13,ing049,8,80
2024-03-14,ing049,7,87
2024-03-15,ing049,7,94
2024-03-16,ing049,10,104
2024-03-20,ing049,4,108
2024-03-21,ing049,1,109
2024-03-22,ing049,14,123
2024-03-23,ing049,2,125
2024-03-24,ing049,1,126
2024-03-25,ing049,4,130
2024-03-26,ing049,2,132
2024-03-27,ing049,4,136
2024-03-28,ing049,1,137
2024-03-30,ing049,5,142
2024-04-01,ing049,4,4
2024-04-02,ing049,3,7
2024-04-03,ing049,4,11
2024-04-04,ing049,3,14
2024-04-05,ing049,3,17
2024-04-06,ing049,6,23
2024-04-07,ing049,3,26
2024-04-08,ing049,4,30
2024-04-09,ing049,7,37
2024-04-10,ing049,3,40
2024-04-11,ing049,2,42
2024-04-12,ing049,2,44
2024-04-13,ing049,14,58
2024-04-14,ing049,5,63
2024-04-16,ing049,8,71
2024-04-17,ing049,9,80
2024-04-18,ing049,12,92
2024-04-19,ing049,7,99
2024-04-20,ing049,8,107
2024-04-21,ing049,2,109
2024-04-23,ing049,7,116
2024-04-24,ing049,2,118
2024-04-25,ing049,4,122
2024-04-26,ing049,13,135
2024-04-27,ing049,4,139
2024-04-28,ing049,4,143
2024-04-30,ing049,6,149
2024-05-01,ing049,4,4
2024-05-03,ing049,2,6
2024-05-04,ing049,2,8
2024-05-06,ing049,1,9
2024-05-07,ing049,1,10
2024-05-09,ing049,10,20
2024-05-10,ing049,1,21
2024-05-11,ing049,4,25
2024-05-13,ing049,2,27
2024-05-14,ing049,1,28
2024-05-15,ing049,9,37
2024-05-17,ing049,7,44
2024-05-18,ing049,5,49
2024-05-19,ing049,2,51
2024-05-20,ing049,19,70
2024-05-21,ing049,4,74
2024-05-22,ing049,6,80
2024-05-23,ing049,4,84
2024-05-24,ing049,4,88
2024-05-26,ing049,12,100
2024-05-27,ing049,8,108
2024-05-28,ing049,2,110
2024-05-29,ing049,1,111
2024-05-30,ing049,6,117
2024-06-01,ing049,8,8
2024-06-03,ing049,5,13
2024-06-04,ing049,14,27
2024-06-05,ing049,2,29
2024-06-06,ing049,10,39
2024-06-07,ing049,2,41
2024-06-08,ing049,5,46
2024-06-09,ing049,1,47
2024-06-11,ing049,6,53
2024-06-12,ing049,5,58
2024-06-13,ing049,7,65
2024-06-14,ing049,4,69
2024-06-15,ing049,7,76
2024-06-16,ing049,7,83
2024-06-17,ing049,2,85
2024-06-18,ing049,5,90
2024-06-19,ing049,2,92
2024-06-20,ing049,4,96
2024-06-21,ing049,3,99
2024-06-22,ing049,11,110
2024-06-23,ing049,9,119
2024-06-24,ing049,2,121
2024-06-25,ing049,4,125
2024-06-27,ing049,4,129
2024-06-28,ing049,1,130
2024-06-29,ing049,3,133
2024-06-30,ing049,4,137
2024-07-02,ing049,2,2
2024-07-03,ing049,3,5
2024-07-06,ing049,1,6
2024-07-08,ing049,4,10
2024-07-09,ing049,10,20
2024-07-10,ing049,9,29
2024-07-12,ing049,5,34
2024-07-13,ing049,2,36
2024-07-14,ing049,3,39
2024-07-15,ing049,11,50
2024-07-16,ing049,4,54
2024-07-17,ing049,5,59
2024-07-18,ing049,3,62
2024-07-19,ing049,4,66
2024-07-20,ing049,7,73
2024-07-21,ing049,4,77
2024-07-22,ing049,1,78
2024-07-23,ing049,5,83
2024-07-24,ing049,8,91
2024-07-25,ing049,5,96
2024-07-26,ing049,2,98
2024-07-28,ing049,8,106
2024-07-30,ing049,8,114
2024-07-31,ing049,2,116
2024-08-02,ing049,7,7
2024-08-03,ing049,1,8
2024-08-04,ing049,5,13
2024-08-05,ing049,3,16
2024-08-06,ing049,14,30
2024-08-07,ing049,5,35
2024-08-08,ing049,3,38
2024-08-10,ing049,6,44
2024-08-12,ing049,3,47
2024-08-13,ing049,10,57
2024-08-14,ing049,7,64
2024-08-15,ing049,2,66
2024-08-16,ing049,6,72
2024-08-17,ing049,4,76
2024-08-19,ing049,10,86
2024-08-20,ing049,5,91
2024-08-21,ing049,2,93
2024-08-22,ing049,11,104
2024-08-23,ing049,1,105
2024-08-24,ing049,2,107
2024-08-28,ing049,3,110
2024-08-29,ing049,19,129
2024-08-30,ing049,7,136
2024-08-31,ing049,10,146
2024-09-01,ing049,3,3
2024-09-02,ing049,3,6
2024-09-03,ing049,2,8
2024-09-04,ing049,1,9
2024-09-05,ing049,12,21
2024-09-07,ing049,5,26
2024-09-08,ing049,8,34
2024-09-09,ing049,6,40
2024-09-10,ing049,2,42
2024-09-11,ing049,9,51
2024-09-12,ing049,10,61
2024-09-13,ing049,12,73
2024-09-14,ing049,5,78
2024-09-15,ing049,3,81
2024-09-16,ing049,2,83
2024-09-18,ing049,4,87
2024-09-19,ing049,7,94
2024-09-21,ing049,8,102
2024-09-22,ing049,1,103
2024-09-24,ing049,5,108
2024-09-25,ing049,6,114
2024-09-26,ing049,3,117
2024-09-27,ing049,8,125
2024-09-28,ing049,6,131
2024-09-29,ing049,4,135
2024-09-30,ing049,6,141
2024-10-01,ing049,5,5
2024-10-03,ing049,8,13
2024-10-04,ing049,2,15
2024-10-05,ing049,2,17
2024-10-06,ing049,1,18
2024-10-07,ing049,12,30
2024-10-08,ing049,7,37
2024-10-09,ing049,5,42
2024-10-10,ing049,8,50
2024-10-12,ing049,11,61
2024-10-13,ing049,3,64
2024-10-14,ing049,4,68
2024-10-15,ing049,12,80
2024-10-16,ing049,1,81
2024-10-18,ing049,1,82
2024-10-19,ing049,9,91
2024-10-20,ing049,5,96
2024-10-21,ing049,3,99
2024-10-23,ing049,5,104
2024-10-24,ing049,2,106
2024-10-25,ing049,4,110
2024-10-26,ing049,1,111
2024-10-27,ing049,4,115
2024-10-29,ing049,3,118
2024-10-30,ing049,8,126
2024-11-01,ing049,3,3
2024-11-02,ing049,5,8
2024-11-03,ing049,2,10
2024-11-04,ing049,1,11
2024-11-05,ing049,4,15
2024-11-06,ing049,4,19
2024-11-07,ing049,10,29
2024-11-09,ing049,4,33
2024-11-11,ing049,7,40
2024-11-12,ing049,5,45
2024-11-13,ing049,6,51
2024-11-15,ing049,3,54
2024-11-17,ing049,3,57
2024-11-19,ing049,5,62
2024-11-20,ing049,4,66
2024-11-22,ing049,3,69
2024-11-24,ing049,7,76
2024-11-25,ing049,5,81
2024-11-26,ing049,3,84
2024-11-27,ing049,4,88
2024-11-29,ing049,3,91
2024-11-30,ing049,4,95
2024-12-01,ing049,2,2
2024-12-02,ing049,3,5
2024-12-03,ing049,1,6
2024-12-04,ing049,4,10
2024-12-05,ing049,3,13
2024-12-06,ing049,7,20
2024-12-07,ing049,6,26
2024-12-08,ing049,2,28
2024-12-10,ing049,13,41
2024-12-11,ing049,4,45
2024-12-12,ing049,1,46
2024-12-13,ing049,2,48
2024-12-14,ing049,5,53
2024-12-15,ing049,2,55
2024-12-16,ing049,9,64
2024-12-17,ing049,6,70
2024-12-19,ing049,2,72
2024-12-20,ing049,4,76
2024-12-22,ing049,5,81
2024-12-24,ing049,4,85
2024-12-25,ing049,5,90
2024-12-26,ing049,8,98
2024-12-27,ing049,4,102
2024-12-28,ing049,6,108
2024-12-29,ing049,4,112
2024-12-30,ing049,2,114
2024-12-31,ing049,5,119
2025-01-01,ing049,2,2
2025-01-02,ing049,6,8
2025-01-03,ing049,1,9
2025-01-04,ing049,7,16
2025-01-05,ing049,2,18
2025-01-06,ing049,4,22
2025-01-07,ing049,9,31
2025-01-08,ing049,6,37
2025-01-11,ing049,1,38
2025-01-12,ing049,4,42
2025-01-13,ing049,6,48
2025-01-14,ing049,3,51
2025-01-15,ing049,4,55
2025-01-16,ing049,4,59
2025-01-17,ing049,11,70
2025-01-19,ing049,1,71
2025-01-20,ing049,1,72
2025-01-22,ing049,1,73
2025-01-23,ing049,4,77
2025-01-24,ing049,8,85
2025-01-25,ing049,10,95
2025-01-27,ing049,4,99
2025-01-28,ing049,4,103
2025-01-29,ing049,4,107
2025-01-30,ing049,3,110
2025-01-31,ing049,11,121
2025-02-01,ing049,3,3
2025-02-02,ing049,5,8
2025-02-03,ing049,2,10
2025-02-04,ing049,3,13
2025-02-07,ing049,9,22
2025-02-08,ing049,6,28
2025-02-09,ing049,6,34
2025-02-10,ing049,4,38
2025-02-11,ing049,4,42
2025-02-12,ing049,4,46
2025-02-13,ing049,2,48
2025-02-14,ing049,6,54
2025-02-16,ing049,4,58
2025-02-17,ing049,3,61
2025-02-18,ing049,1,62
2025-02-19,ing049,3,65
2025-02-20,ing049,2,67
2025-02-21,ing049,5,72
2025-02-22,ing049,1,73
2025-02-23,ing049,3,76
2025-02-25,ing049,7,83
2025-02-27,ing049,13,96
2025-02-28,ing049,3,99
2025-03-01,ing049,5,5
2025-03-02,ing049,4,9
2025-03-03,ing049,4,13
2025-03-04,ing049,4,17
2025-03-06,ing049,2,19
2025-03-07,ing049,13,32
2025-03-08,ing049,1,33
2025-03-09,ing049,10,43
2025-03-10,ing049,6,49
2025-03-12,ing049,3,52
2025-03-13,ing049,4,56
2025-03-14,ing049,5,61
2025-03-15,ing049,9,70
2025-03-16,ing049,4,74
2025-03-17,ing049,2,76
2025-03-19,ing049,3,79
2025-03-20,ing049,9,88
2025-03-22,ing049,8,96
2025-03-23,ing049,5,101
2025-03-24,ing049,10,111
2025-03-25,ing049,2,113
2025-03-26,ing049,3,116
2025-03-27,ing049,8,124
2025-03-28,ing049,6,130
2025-03-29,ing049,5,135
2025-03-30,ing049,2,137
2025-03-31,ing049,3,140
2025-04-02,ing049,10,10
2025-04-03,ing049,7,17
2025-04-05,ing049,2,19
2025-04-06,ing049,4,23
2025-04-07,ing049,4,27
2025-04-08,ing049,4,31
2025-04-09,ing049,4,35
2025-04-10,ing049,3,38
2025-04-11,ing049,4,42
2025-04-12,ing049,10,52
2025-04-13,ing049,1,53
2025-04-14,ing049,2,55
2025-04-15,ing049,4,59
2025-04-16,ing049,8,67
2025-04-17,ing049,5,72
2025-04-18,ing049,1,73
2025-04-19,ing049,4,77
2025-04-20,ing049,3,80
2025-04-22,ing049,1,81
2025-04-23,ing049,7,88
2025-04-24,ing049,7,95
2025-04-25,ing049,2,97
2025-04-26,ing049,15,112
2025-04-27,ing049,6,118
2025-04-28,ing049,2,120
2025-04-29,ing049,4,124
2025-04-30,ing049,2,126
2025-05-03,ing049,4,4
2025-05-04,ing049,1,5
2025-05-05,ing049,17,22
2025-05-06,ing049,1,23
2025-05-07,ing049,3,26
2025-05-08,ing049,2,28
2025-05-09,ing049,5,33
2025-05-10,ing049,8,41
2025-05-11,ing049,3,44
2025-05-12,ing049,3,47
2025-05-13,ing049,4,51
2025-05-14,ing049,4,55
2025-05-15,ing049,15,70
2025-05-18,ing049,7,77
2025-05-19,ing049,8,85
2025-05-20,ing049,3,88
2025-05-21,ing049,6,94
2025-05-22,ing049,1,95
2025-05-23,ing049,4,99
2025-05-24,ing049,2,101
2025-05-25,ing049,6,107
2025-05-26,ing049,2,109
2025-05-27,ing049,11,120
2025-05-28,ing049,7,127
2025-05-29,ing049,4,131
2025-05-30,ing049,2,133
2025-06-01,ing049,4,4
2025-06-02,ing049,5,9
2025-06-03,ing049,13,22
2025-06-04,ing049,8,30
2025-06-05,ing049,1,31
2025-06-06,ing049,5,36
2025-06-07,ing049,1,37
2025-06-08,ing049,4,41
2025-06-09,ing049,5,46
2025-06-10,ing049,5,51
2025-06-11,ing049,7,58
2025-06-12,ing049,1,59
2025-06-13,ing049,7,66
2025-06-14,ing049,4,70
2025-06-16,ing049,4,74
2025-06-17,ing049,9,83
2025-06-18,ing049,7,90
2025-06-19,ing049,6,96
2025-06-20,ing049,5,101
2025-06-21,ing049,4,105
2025-06-22,ing049,4,109
2025-06-24,ing049,6,115
2025-06-25,ing049,2,117
2025-06-26,ing049,9,126
2025-06-27,ing049,4,130
2025-06-28,ing049,9,139
2025-06-30,ing049,7,146
2025-07-01,ing049,6,6
2025-07-02,ing049,2,8
2025-07-03,ing049,3,11
2025-07-04,ing049,7,18
2025-07-05,ing049,4,22
2025-07-07,ing049,4,26
2025-07-08,ing049,3,29
2025-07-09,ing049,7,36
2025-07-11,ing049,7,43
2025-07-12,ing049,6,49
2025-07-14,ing049,4,53
2025-07-16,ing049,5,58
2025-07-17,ing049,2,60
2025-07-19,ing049,4,64
2025-07-20,ing049,11,75
2025-07-21,ing049,1,76
2025-07-22,ing049,1,77
2025-07-23,ing049,7,84
2025-07-24,ing049,4,88
2025-07-25,ing049,1,89
2025-07-26,ing049,2,91
2025-07-27,ing049,3,94
2025-07-29,ing049,1,95
2025-07-30,ing049,9,104
2025-07-31,ing049,2,106
2025-08-02,ing049,6,6
2025-08-04,ing049,10,16
2025-08-05,ing049,4,20
2025-08-06,ing049,1,21
2025-08-09,ing049,4,25
2025-08-10,ing049,6,31
2025-08-11,ing049,6,37
2025-08-12,ing049,3,40
2025-08-14,ing049,8,48
2025-08-15,ing049,2,50
2025-08-16,ing049,4,54
2025-08-17,ing049,2,56
2025-08-19,ing049,14,70
2025-08-22,ing049,5,75
2025-08-23,ing049,7,82
2025-08-25,ing049,6,88
2025-08-26,ing049,6,94
2025-08-29,ing049,4,98
2025-08-30,ing049,5,103
2025-08-31,ing049,1,104
2025-09-01,ing049,7,7
2025-09-02,ing049,1,8
2025-09-03,ing049,7,15
2025-09-05,ing049,4,19
2025-09-06,ing049,4,23
2025-09-07,ing049,8,31
2025-09-09,ing049,8,39
2025-09-10,ing049,3,42
2025-09-11,ing049,1,43
2025-09-12,ing049,8,51
2025-09-13,ing049,5,56
2025-09-14,ing049,4,60
2025-09-15,ing049,13,73
2025-09-17,ing049,6,79
2025-09-18,ing049,6,85
2025-09-19,ing049,12,97
2025-09-20,ing049,1,98
2025-09-21,ing049,11,109
2025-09-22,ing049,6,115
2025-09-23,ing049,3,118
2025-09-24,ing049,3,121
2025-09-25,ing049,3,124
2025-09-26,ing049,12,136
2025-09-27,ing049,4,140
2025-09-28,ing049,5,145
2025-09-29,ing049,4,149
2025-09-30,ing049,10,159
2025-10-01,ing049,11,11
2025-10-02,ing049,3,14
2025-10-03,ing049,3,17
2025-10-04,ing049,3,20
2025-10-05,ing049,7,27
2025-10-06,ing049,5,32
2025-10-07,ing049,7,39
2025-10-08,ing049,10,49
2025-10-09,ing049,3,52
2025-10-10,ing049,3,55
2025-10-11,ing049,3,58
2025-10-12,ing049,6,64
2025-10-14,ing049,1,65
2025-10-15,ing049,1,66
2025-10-16,ing049,5,71
2025-10-17,ing049,11,82
2025-10-18,ing049,1,83
2025-10-19,ing049,1,84
2025-10-20,ing049,5,89
2025-10-21,ing049,8,97
2025-10-23,ing049,5,102
2025-10-24,ing049,2,104
2023-02-16,ing050,5,5
2023-02-17,ing050,4,9
2023-02-18,ing050,11,20
2023-02-19,ing050,9,29
2023-02-20,ing050,6,35
2023-02-21,ing050,3,38
2023-02-22,ing050,6,44
2023-02-24,ing050,10,54
2023-02-25,ing050,5,59
2023-02-26,ing050,7,66
2023-02-27,ing050,8,74
2023-02-28,ing050,6,80
2023-03-03,ing050,1,1
2023-03-04,ing050,2,3
2023-03-05,ing050,5,8
2023-03-06,ing050,3,11
2023-03-07,ing050,7,18
2023-03-08,ing050,9,27
2023-03-09,ing050,3,30
2023-03-10,ing050,3,33
2023-03-11,ing050,1,34
2023-03-12,ing050,3,37
2023-03-13,ing050,2,39
2023-03-14,ing050,4,43
2023-03-15,ing050,4,47
2023-03-16,ing050,5,52
2023-03-18,ing050,10,62
2023-03-19,ing050,4,66
2023-03-20,ing050,5,71
2023-03-21,ing050,4,75
2023-03-22,ing050,10,85
2023-03-23,ing050,7,92
2023-03-24,ing050,2,94
2023-03-26,ing050,3,97
2023-03-27,ing050,17,114
2023-03-28,ing050,4,118
2023-03-29,ing050,4,122
2023-03-30,ing050,5,127
2023-04-01,ing050,2,2
2023-04-02,ing050,4,6
2023-04-03,ing050,6,12
2023-04-04,ing050,12,24
2023-04-05,ing050,7,31
2023-04-06,ing050,12,43
2023-04-07,ing050,16,59
2023-04-08,ing050,4,63
2023-04-09,ing050,10,73
2023-04-11,ing050,4,77
2023-04-12,ing050,4,81
2023-04-13,ing050,6,87
2023-04-14,ing050,3,90
2023-04-15,ing050,2,92
2023-04-16,ing050,7,99
2023-04-17,ing050,2,101
2023-04-18,ing050,5,106
2023-04-19,ing050,3,109
2023-04-20,ing050,4,113
2023-04-21,ing050,12,125
2023-04-23,ing050,12,137
2023-04-24,ing050,2,139
2023-04-26,ing050,10,149
2023-04-27,ing050,3,152
2023-04-28,ing050,5,157
2023-04-29,ing050,6,163
2023-04-30,ing050,8,171
2023-05-01,ing050,14,14
2023-05-03,ing050,7,21
2023-05-04,ing050,1,22
2023-05-05,ing050,5,27
2023-05-06,ing050,4,31
2023-05-07,ing050,3,34
2023-05-08,ing050,11,45
2023-05-10,ing050,4,49
2023-05-11,ing050,12,61
2023-05-12,ing050,1,62
2023-05-13,ing050,4,66
2023-05-14,ing050,2,68
2023-05-15,ing050,2,70
2023-05-16,ing050,8,78
2023-05-17,ing050,6,84
2023-05-18,ing050,8,92
2023-05-19,ing050,1,93
2023-05-20,ing050,2,95
2023-05-21,ing050,2,97
2023-05-22,ing050,3,100
2023-05-24,ing050,6,106
2023-05-27,ing050,5,111
2023-05-28,ing050,4,115
2023-05-29,ing050,8,123
2023-05-30,ing050,12,135
2023-05-31,ing050,9,144
2023-06-01,ing050,1,1
2023-06-02,ing050,10,11
2023-06-03,ing050,5,16
2023-06-04,ing050,4,20
2023-06-05,ing050,3,23
2023-06-06,ing050,4,27
2023-06-07,ing050,4,31
2023-06-08,ing050,3,34
2023-06-10,ing050,6,40
2023-06-11,ing050,5,45
2023-06-12,ing050,10,55
2023-06-13,ing050,11,66
2023-06-15,ing050,11,77
2023-06-18,ing050,8,85
2023-06-19,ing050,8,93
2023-06-20,ing050,11,104
2023-06-21,ing050,6,110
2023-06-22,ing050,8,118
2023-06-23,ing050,6,124
2023-06-24,ing050,6,130
2023-06-25,ing050,1,131
2023-06-27,ing050,2,133
2023-06-28,ing050,3,136
2023-06-30,ing050,3,139
2023-07-01,ing050,7,7
2023-07-02,ing050,7,14
2023-07-03,ing050,3,17
2023-07-04,ing050,5,22
2023-07-05,ing050,4,26
2023-07-06,ing050,2,28
2023-07-07,ing050,4,32
2023-07-08,ing050,1,33
2023-07-09,ing050,8,41
2023-07-10,ing050,8,49
2023-07-12,ing050,3,52
2023-07-13,ing050,4,56
2023-07-14,ing050,9,65
2023-07-15,ing050,9,74
2023-07-16,ing050,2,76
2023-07-17,ing050,1,77
2023-07-18,ing050,9,86
2023-07-19,ing050,6,92
2023-07-20,ing050,8,100
2023-07-21,ing050,5,105
2023-07-22,ing050,15,120
2023-07-23,ing050,2,122
2023-07-24,ing050,7,129
2023-07-26,ing050,3,132
2023-07-27,ing050,5,137
2023-07-29,ing050,7,144
2023-07-30,ing050,2,146
2023-07-31,ing050,7,153
2023-08-01,ing050,14,14
2023-08-02,ing050,4,18
2023-08-03,ing050,10,28
2023-08-05,ing050,12,40
2023-08-06,ing050,7,47
2023-08-08,ing050,12,59
2023-08-10,ing050,9,68
2023-08-11,ing050,1,69
2023-08-12,ing050,4,73
2023-08-13,ing050,5,78
2023-08-14,ing050,7,85
2023-08-15,ing050,8,93
2023-08-16,ing050,14,107
2023-08-17,ing050,8,115
2023-08-18,ing050,1,116
2023-08-19,ing050,3,119
2023-08-20,ing050,7,126
2023-08-21,ing050,10,136
2023-08-22,ing050,2,138
2023-08-23,ing050,3,141
2023-08-25,ing050,6,147
2023-08-26,ing050,7,154
2023-08-27,ing050,8,162
2023-08-28,ing050,11,173
2023-08-29,ing050,5,178
2023-08-31,ing050,11,189
2023-09-01,ing050,5,5
2023-09-02,ing050,1,6
2023-09-03,ing050,10,16
2023-09-04,ing050,3,19
2023-09-05,ing050,2,21
2023-09-06,ing050,2,23
2023-09-07,ing050,1,24
2023-09-08,ing050,4,28
2023-09-09,ing050,12,40
2023-09-10,ing050,10,50
2023-09-11,ing050,4,54
2023-09-14,ing050,5,59
2023-09-16,ing050,4,63
2023-09-17,ing050,14,77
2023-09-18,ing050,2,79
2023-09-19,ing050,3,82
2023-09-20,ing050,10,92
2023-09-21,ing050,6,98
2023-09-22,ing050,7,105
2023-09-23,ing050,8,113
2023-09-25,ing050,9,122
2023-09-27,ing050,5,127
2023-09-28,ing050,8,135
2023-09-30,ing050,2,137
2023-10-01,ing050,3,3
2023-10-02,ing050,12,15
2023-10-03,ing050,2,17
2023-10-04,ing050,11,28
2023-10-05,ing050,10,38
2023-10-06,ing050,2,40
2023-10-07,ing050,3,43
2023-10-08,ing050,13,56
2023-10-09,ing050,1,57
2023-10-10,ing050,8,65
2023-10-11,ing050,4,69
2023-10-12,ing050,13,82
2023-10-13,ing050,13,95
2023-10-14,ing050,5,100
2023-10-15,ing050,6,106
2023-10-17,ing050,17,123
2023-10-18,ing050,4,127
2023-10-19,ing050,1,128
2023-10-20,ing050,16,144
2023-10-21,ing050,2,146
2023-10-22,ing050,5,151
2023-10-24,ing050,3,154
2023-10-25,ing050,9,163
2023-10-26,ing050,1,164
2023-10-27,ing050,4,168
2023-10-28,ing050,6,174
2023-10-29,ing050,6,180
2023-10-30,ing050,17,197
2023-10-31,ing050,1,198
2023-11-01,ing050,3,3
2023-11-02,ing050,9,12
2023-11-03,ing050,2,14
2023-11-04,ing050,5,19
2023-11-05,ing050,1,20
2023-11-06,ing050,4,24
2023-11-07,ing050,8,32
2023-11-08,ing050,2,34
2023-11-09,ing050,4,38
2023-11-10,ing050,11,49
2023-11-11,ing050,2,51
2023-11-12,ing050,4,55
2023-11-13,ing050,1,56
2023-11-14,ing050,4,60
2023-11-16,ing050,10,70
2023-11-17,ing050,2,72
2023-11-19,ing050,10,82
2023-11-20,ing050,4,86
2023-11-21,ing050,12,98
2023-11-22,ing050,8,106
2023-11-23,ing050,3,109
2023-11-24,ing050,11,120
2023-11-25,ing050,4,124
2023-11-27,ing050,6,130
2023-11-28,ing050,11,141
2023-11-29,ing050,6,147
2023-11-30,ing050,11,158
2023-12-01,ing050,6,6
2023-12-02,ing050,2,8
2023-12-03,ing050,2,10
2023-12-04,ing050,2,12
2023-12-05,ing050,9,21
2023-12-06,ing050,8,29
2023-12-07,ing050,8,37
2023-12-08,ing050,8,45
2023-12-09,ing050,8,53
2023-12-10,ing050,4,57
2023-12-11,ing050,5,62
2023-12-12,ing050,3,65
2023-12-13,ing050,1,66
2023-12-14,ing050,8,74
2023-12-15,ing050,8,82
2023-12-16,ing050,2,84
2023-12-17,ing050,5,89
2023-12-18,ing050,7,96
2023-12-19,ing050,4,100
2023-12-20,ing050,6,106
2023-12-21,ing050,3,109
2023-12-22,ing050,9,118
2023-12-23,ing050,5,123
2023-12-24,ing050,3,126
2023-12-28,ing050,12,138
2023-12-29,ing050,9,147
2023-12-30,ing050,4,151
2023-12-31,ing050,3,154
2024-01-02,ing050,2,2
2024-01-04,ing050,6,8
2024-01-07,ing050,11,19
2024-01-08,ing050,1,20
2024-01-09,ing050,1,21
2024-01-10,ing050,3,24
2024-01-11,ing050,3,27
2024-01-15,ing050,5,32
2024-01-16,ing050,10,42
2024-01-18,ing050,6,48
2024-01-19,ing050,3,51
2024-01-20,ing050,3,54
2024-01-21,ing050,10,64
2024-01-22,ing050,9,73
2024-01-23,ing050,4,77
2024-01-25,ing050,3,80
2024-01-26,ing050,2,82
2024-01-27,ing050,3,85
2024-01-28,ing050,2,87
2024-01-29,ing050,4,91
2024-01-31,ing050,2,93
2024-02-02,ing050,2,2
2024-02-03,ing050,4,6
2024-02-04,ing050,3,9
2024-02-05,ing050,3,12
2024-02-06,ing050,8,20
2024-02-07,ing050,12,32
2024-02-10,ing050,3,35
2024-02-11,ing050,2,37
2024-02-12,ing050,9,46
2024-02-14,ing050,5,51
2024-02-15,ing050,3,54
2024-02-16,ing050,6,60
2024-02-17,ing050,8,68
2024-02-18,ing050,7,75
2024-02-19,ing050,5,80
2024-02-21,ing050,12,92
2024-02-22,ing050,13,105
2024-02-23,ing050,5,110
2024-02-24,ing050,3,113
2024-02-25,ing050,4,117
2024-02-26,ing050,9,126
2024-02-27,ing050,2,128
2024-02-28,ing050,10,138
2024-02-29,ing050,6,144
2024-03-01,ing050,4,4
2024-03-02,ing050,5,9
2024-03-03,ing050,8,17
2024-03-05,ing050,7,24
2024-03-06,ing050,6,30
2024-03-07,ing050,8,38
2024-03-08,ing050,5,43
2024-03-09,ing050,6,49
2024-03-10,ing050,6,55
2024-03-11,ing050,13,68
2024-03-12,ing050,4,72
2024-03-13,ing050,2,74
2024-03-14,ing050,5,79
2024-03-15,ing050,4,83
2024-03-16,ing050,6,89
2024-03-17,ing050,10,99
2024-03-18,ing050,5,104
2024-03-19,ing050,8,112
2024-03-20,ing050,1,113
2024-03-21,ing050,6,119
2024-03-22,ing050,3,122
2024-03-24,ing050,5,127
2024-03-26,ing050,2,129
2024-03-27,ing050,1,130
2024-03-28,ing050,6,136
2024-03-29,ing050,6,142
2024-03-31,ing050,7,149
2024-04-01,ing050,4,4
2024-04-02,ing050,8,12
2024-04-03,ing050,3,15
2024-04-04,ing050,11,26
2024-04-06,ing050,4,30
2024-04-09,ing050,15,45
2024-04-10,ing050,8,53
2024-04-11,ing050,7,60
2024-04-12,ing050,6,66
2024-04-13,ing050,8,74
2024-04-14,ing050,1,75
